line-id,part-name,group-name,subgroup-name,asset,account,amount,direction,date
2528,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Leistungen der Kinder-, Jugendund Familienhilfe,,sonstige ordentliche Aufwendungen,-1948150,Aufwendung,2014-31-12
2529,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2530,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2531,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,sonstige Transfererträge,0,Ertrag,2014-31-12
2532,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2533,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2534,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2535,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2536,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2537,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,sonstige ordentliche Erträge,511958,Ertrag,2014-31-12
2538,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Personalaufwendungen,-70250,Aufwendung,2014-31-12
2539,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Versorgungsaufwendungen,3750,Aufwendung,2014-31-12
2540,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2014-31-12
2541,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,planmäßige Abschreibungen,-4662322,Aufwendung,2014-31-12
2542,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2543,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,Transferaufwendungen,-172115800,Aufwendung,2014-31-12
2544,Kinder-, Jugendund Familienhilfe (SGB VIII),Tageseinrichtungen für Kinder,,sonstige ordentliche Aufwendungen,0,Aufwendung,2014-31-12
2545,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2546,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,878219,Ertrag,2014-31-12
2547,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,sonstige Transfererträge,0,Ertrag,2014-31-12
2548,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,öffentlich-rechtliche Leistungsentgelte,10000,Ertrag,2014-31-12
2549,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2550,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2551,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2552,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2553,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2554,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Personalaufwendungen,-526700,Aufwendung,2014-31-12
2555,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2556,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Aufwendungen für Sach- und Dienstleistungen,-1850,Aufwendung,2014-31-12
2557,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,planmäßige Abschreibungen,-3561,Aufwendung,2014-31-12
2558,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2559,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,Transferaufwendungen,-8340550,Aufwendung,2014-31-12
2560,Kinder-, Jugendund Familienhilfe (SGB VIII),Einrichtungen der Jugendarbeit,,sonstige ordentliche Aufwendungen,-17900,Aufwendung,2014-31-12
2561,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2562,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,134502,Ertrag,2014-31-12
2563,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,sonstige Transfererträge,0,Ertrag,2014-31-12
2564,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,öffentlich-rechtliche Leistungsentgelte,899900,Ertrag,2014-31-12
2565,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,privatrechtliche Leistungsentgelte,300,Ertrag,2014-31-12
2566,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Kostenerstattungen und Kostenumlagen,350600,Ertrag,2014-31-12
2567,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2568,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2569,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2570,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Personalaufwendungen,-4140600,Aufwendung,2014-31-12
2571,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2572,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Aufwendungen für Sach- und Dienstleistungen,-142250,Aufwendung,2014-31-12
2573,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,planmäßige Abschreibungen,-36557,Aufwendung,2014-31-12
2574,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2575,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,Transferaufwendungen,-4323950,Aufwendung,2014-31-12
2576,Kinder-, Jugendund Familienhilfe (SGB VIII),Sonstige Einrichtungen der Kinder-, Jugendund Familienhilfe,,sonstige ordentliche Aufwendungen,-25000,Aufwendung,2014-31-12
2577,Gesundheitsdienste,Krankenhäuser,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2578,Gesundheitsdienste,Krankenhäuser,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2579,Gesundheitsdienste,Krankenhäuser,,sonstige Transfererträge,0,Ertrag,2014-31-12
2580,Gesundheitsdienste,Krankenhäuser,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2581,Gesundheitsdienste,Krankenhäuser,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2582,Gesundheitsdienste,Krankenhäuser,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2583,Gesundheitsdienste,Krankenhäuser,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2584,Gesundheitsdienste,Krankenhäuser,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2585,Gesundheitsdienste,Krankenhäuser,,sonstige ordentliche Erträge,42162,Ertrag,2014-31-12
2586,Gesundheitsdienste,Krankenhäuser,,Personalaufwendungen,0,Aufwendung,2014-31-12
2587,Gesundheitsdienste,Krankenhäuser,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2588,Gesundheitsdienste,Krankenhäuser,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2014-31-12
2589,Gesundheitsdienste,Krankenhäuser,,planmäßige Abschreibungen,-47118,Aufwendung,2014-31-12
2590,Gesundheitsdienste,Krankenhäuser,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2591,Gesundheitsdienste,Krankenhäuser,,Transferaufwendungen,0,Aufwendung,2014-31-12
2592,Gesundheitsdienste,Krankenhäuser,,sonstige ordentliche Aufwendungen,0,Aufwendung,2014-31-12
2593,Gesundheitsdienste,Gesundheitspflege,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2594,Gesundheitsdienste,Gesundheitspflege,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,1156877,Ertrag,2014-31-12
2595,Gesundheitsdienste,Gesundheitspflege,,sonstige Transfererträge,0,Ertrag,2014-31-12
2596,Gesundheitsdienste,Gesundheitspflege,,öffentlich-rechtliche Leistungsentgelte,408500,Ertrag,2014-31-12
2597,Gesundheitsdienste,Gesundheitspflege,,privatrechtliche Leistungsentgelte,81300,Ertrag,2014-31-12
2598,Gesundheitsdienste,Gesundheitspflege,,Kostenerstattungen und Kostenumlagen,985350,Ertrag,2014-31-12
2599,Gesundheitsdienste,Gesundheitspflege,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2600,Gesundheitsdienste,Gesundheitspflege,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2601,Gesundheitsdienste,Gesundheitspflege,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2602,Gesundheitsdienste,Gesundheitspflege,,Personalaufwendungen,-11064600,Aufwendung,2014-31-12
2603,Gesundheitsdienste,Gesundheitspflege,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2604,Gesundheitsdienste,Gesundheitspflege,,Aufwendungen für Sach- und Dienstleistungen,-427500,Aufwendung,2014-31-12
2605,Gesundheitsdienste,Gesundheitspflege,,planmäßige Abschreibungen,-83109,Aufwendung,2014-31-12
2606,Gesundheitsdienste,Gesundheitspflege,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2607,Gesundheitsdienste,Gesundheitspflege,,Transferaufwendungen,-2610650,Aufwendung,2014-31-12
2608,Gesundheitsdienste,Gesundheitspflege,,sonstige ordentliche Aufwendungen,-322150,Aufwendung,2014-31-12
2609,Sportförderung,Sportstätten und Bäder,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2610,Sportförderung,Sportstätten und Bäder,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2611,Sportförderung,Sportstätten und Bäder,,sonstige Transfererträge,0,Ertrag,2014-31-12
2612,Sportförderung,Sportstätten und Bäder,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2613,Sportförderung,Sportstätten und Bäder,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2614,Sportförderung,Sportstätten und Bäder,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2615,Sportförderung,Sportstätten und Bäder,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2616,Sportförderung,Sportstätten und Bäder,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2617,Sportförderung,Sportstätten und Bäder,,sonstige ordentliche Erträge,70588,Ertrag,2014-31-12
2618,Sportförderung,Sportstätten und Bäder,,Personalaufwendungen,-9900,Aufwendung,2014-31-12
2619,Sportförderung,Sportstätten und Bäder,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2620,Sportförderung,Sportstätten und Bäder,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2014-31-12
2621,Sportförderung,Sportstätten und Bäder,,planmäßige Abschreibungen,-2297597,Aufwendung,2014-31-12
2622,Sportförderung,Sportstätten und Bäder,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2623,Sportförderung,Sportstätten und Bäder,,Transferaufwendungen,-17959850,Aufwendung,2014-31-12
2624,Sportförderung,Sportstätten und Bäder,,sonstige ordentliche Aufwendungen,0,Aufwendung,2014-31-12
2625,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2626,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,10878363,Ertrag,2014-31-12
2627,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,sonstige Transfererträge,0,Ertrag,2014-31-12
2628,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,öffentlich-rechtliche Leistungsentgelte,345300,Ertrag,2014-31-12
2629,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,privatrechtliche Leistungsentgelte,3000,Ertrag,2014-31-12
2630,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Kostenerstattungen und Kostenumlagen,300000,Ertrag,2014-31-12
2631,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),10000,Ertrag,2014-31-12
2632,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2633,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2634,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Personalaufwendungen,-10816250,Aufwendung,2014-31-12
2635,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2636,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Aufwendungen für Sach- und Dienstleistungen,-2065800,Aufwendung,2014-31-12
2637,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,planmäßige Abschreibungen,-64556,Aufwendung,2014-31-12
2638,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Zinsen und ähnliche Aufwendungen,-10000,Aufwendung,2014-31-12
2639,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,Transferaufwendungen,-13702000,Aufwendung,2014-31-12
2640,Räumliche Planung u. Entwicklung,Räumliche Planungsund Entwicklungsmaßnahmen,,sonstige ordentliche Aufwendungen,-423300,Aufwendung,2014-31-12
2641,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2642,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,2681,Ertrag,2014-31-12
2643,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,sonstige Transfererträge,0,Ertrag,2014-31-12
2644,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,öffentlich-rechtliche Leistungsentgelte,743500,Ertrag,2014-31-12
2645,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,privatrechtliche Leistungsentgelte,19300,Ertrag,2014-31-12
2646,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Kostenerstattungen und Kostenumlagen,163500,Ertrag,2014-31-12
2647,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2648,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,aktivierte Eigenleistungen und Bestandsveränderungen,55000,Ertrag,2014-31-12
2649,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,sonstige ordentliche Erträge,1500000,Ertrag,2014-31-12
2650,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Personalaufwendungen,-7186400,Aufwendung,2014-31-12
2651,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2652,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Aufwendungen für Sach- und Dienstleistungen,-396200,Aufwendung,2014-31-12
2653,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,planmäßige Abschreibungen,-74786,Aufwendung,2014-31-12
2654,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2655,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,Transferaufwendungen,0,Aufwendung,2014-31-12
2656,Räumliche Planung u. Entwicklung,Flächen und grundstücksbezogene Daten und Grundlagen,,sonstige ordentliche Aufwendungen,-1905250,Aufwendung,2014-31-12
2657,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2658,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2659,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,sonstige Transfererträge,0,Ertrag,2014-31-12
2660,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,öffentlich-rechtliche Leistungsentgelte,3358100,Ertrag,2014-31-12
2661,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2662,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Kostenerstattungen und Kostenumlagen,140000,Ertrag,2014-31-12
2663,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2664,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2665,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,sonstige ordentliche Erträge,60000,Ertrag,2014-31-12
2666,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Personalaufwendungen,-5418650,Aufwendung,2014-31-12
2667,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2668,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Aufwendungen für Sach- und Dienstleistungen,-143800,Aufwendung,2014-31-12
2669,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,planmäßige Abschreibungen,-27569,Aufwendung,2014-31-12
2670,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2671,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,Transferaufwendungen,0,Aufwendung,2014-31-12
2672,Bauund Grundstücksordnung,Bauund Grundstücksordnung,,sonstige ordentliche Aufwendungen,-236400,Aufwendung,2014-31-12
2673,Bauund Grundstücksordnung,Wohnungsbauförderung,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2674,Bauund Grundstücksordnung,Wohnungsbauförderung,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,50,Ertrag,2014-31-12
2675,Bauund Grundstücksordnung,Wohnungsbauförderung,,sonstige Transfererträge,0,Ertrag,2014-31-12
2676,Bauund Grundstücksordnung,Wohnungsbauförderung,,öffentlich-rechtliche Leistungsentgelte,15000,Ertrag,2014-31-12
2677,Bauund Grundstücksordnung,Wohnungsbauförderung,,privatrechtliche Leistungsentgelte,9000,Ertrag,2014-31-12
2678,Bauund Grundstücksordnung,Wohnungsbauförderung,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2679,Bauund Grundstücksordnung,Wohnungsbauförderung,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2680,Bauund Grundstücksordnung,Wohnungsbauförderung,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2681,Bauund Grundstücksordnung,Wohnungsbauförderung,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2682,Bauund Grundstücksordnung,Wohnungsbauförderung,,Personalaufwendungen,-605350,Aufwendung,2014-31-12
2683,Bauund Grundstücksordnung,Wohnungsbauförderung,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2684,Bauund Grundstücksordnung,Wohnungsbauförderung,,Aufwendungen für Sach- und Dienstleistungen,-230250,Aufwendung,2014-31-12
2685,Bauund Grundstücksordnung,Wohnungsbauförderung,,planmäßige Abschreibungen,-1706,Aufwendung,2014-31-12
2686,Bauund Grundstücksordnung,Wohnungsbauförderung,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2687,Bauund Grundstücksordnung,Wohnungsbauförderung,,Transferaufwendungen,-130000,Aufwendung,2014-31-12
2688,Bauund Grundstücksordnung,Wohnungsbauförderung,,sonstige ordentliche Aufwendungen,-89000,Aufwendung,2014-31-12
2689,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2690,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2691,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,sonstige Transfererträge,0,Ertrag,2014-31-12
2692,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,öffentlich-rechtliche Leistungsentgelte,180000,Ertrag,2014-31-12
2693,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,privatrechtliche Leistungsentgelte,1000,Ertrag,2014-31-12
2694,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2695,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),0,Ertrag,2014-31-12
2696,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2697,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2698,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Personalaufwendungen,-1460200,Aufwendung,2014-31-12
2699,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2700,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Aufwendungen für Sach- und Dienstleistungen,-20600,Aufwendung,2014-31-12
2701,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,planmäßige Abschreibungen,-26440,Aufwendung,2014-31-12
2702,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2703,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,Transferaufwendungen,0,Aufwendung,2014-31-12
2704,Bauund Grundstücksordnung,Denkmalschutz und -pflege,,sonstige ordentliche Aufwendungen,-111650,Aufwendung,2014-31-12
2705,Verund Entsorgung,Elektrizitätsversorgung,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2706,Verund Entsorgung,Elektrizitätsversorgung,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,0,Ertrag,2014-31-12
2707,Verund Entsorgung,Elektrizitätsversorgung,,sonstige Transfererträge,0,Ertrag,2014-31-12
2708,Verund Entsorgung,Elektrizitätsversorgung,,öffentlich-rechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2709,Verund Entsorgung,Elektrizitätsversorgung,,privatrechtliche Leistungsentgelte,0,Ertrag,2014-31-12
2710,Verund Entsorgung,Elektrizitätsversorgung,,Kostenerstattungen und Kostenumlagen,0,Ertrag,2014-31-12
2711,Verund Entsorgung,Elektrizitätsversorgung,,Finanzerträge (Zinsen, Erträge aus Beteiligungen und ähnliche Erträge),177750,Ertrag,2014-31-12
2712,Verund Entsorgung,Elektrizitätsversorgung,,aktivierte Eigenleistungen und Bestandsveränderungen,0,Ertrag,2014-31-12
2713,Verund Entsorgung,Elektrizitätsversorgung,,sonstige ordentliche Erträge,0,Ertrag,2014-31-12
2714,Verund Entsorgung,Elektrizitätsversorgung,,Personalaufwendungen,0,Aufwendung,2014-31-12
2715,Verund Entsorgung,Elektrizitätsversorgung,,Versorgungsaufwendungen,0,Aufwendung,2014-31-12
2716,Verund Entsorgung,Elektrizitätsversorgung,,Aufwendungen für Sach- und Dienstleistungen,0,Aufwendung,2014-31-12
2717,Verund Entsorgung,Elektrizitätsversorgung,,planmäßige Abschreibungen,0,Aufwendung,2014-31-12
2718,Verund Entsorgung,Elektrizitätsversorgung,,Zinsen und ähnliche Aufwendungen,0,Aufwendung,2014-31-12
2719,Verund Entsorgung,Elektrizitätsversorgung,,Transferaufwendungen,0,Aufwendung,2014-31-12
2720,Verund Entsorgung,Elektrizitätsversorgung,,sonstige ordentliche Aufwendungen,0,Aufwendung,2014-31-12
2721,Verund Entsorgung,Wasserversorgung,,Steuern und ähnliche Abgaben,0,Ertrag,2014-31-12
2722,Verund Entsorgung,Wasserversorgung,,Zuwendungen und Umlagen nach Arten und aufgelöste Sonderposten,30006,Ertrag,2014-31-12
